EURUSD.csv,EURAUD.csv,AUDUSD.csv
4947.7517373674145,12701.839825136969,2555.292185228129
4947.7517373674145,12844.532660343879,2646.5345138181706
4817.565073697744,12987.23099548737,2646.5345138181706
4687.388410153922,13129.9303305674,2737.7778424027915
4817.621746675439,13272.653165585149,2737.7778424027915
4947.855083258457,13415.369500536937,2646.59067098662
5078.098419951897,13558.07783542312,2555.4009995753254
5078.098419951897,13700.79617024668,2555.4009995753254
5208.342256802391,13843.509505006747,2464.2103281750165
5208.342256802391,13986.222839704413,2464.2103281750165
5338.58559383988,14128.931174340905,2555.4491567631717
5468.828930963959,13986.282508917606,2464.261985352144
5599.0722681702755,14128.991343435071,2555.5053139345005
5729.315605454661,14271.704677894237,2646.759142517539
5729.315605454661,14414.403012302435,2646.759142517539
5859.558942935911,14557.054346793282,2738.0119711068014
